time,latitude,longitude
2018-02-16T11:01:27.460Z,12.7414,-88.0889
2018-02-16T01:54:42.060Z,15.6331,-95.0178
2018-02-16T01:03:28.500Z,12.4912,-87.6252
2018-02-14T08:35:32.050Z,15.5393,-95.6953
2018-02-12T05:29:04.810Z,12.1923,-88.9012
2018-02-12T02:01:34.120Z,11.5578,-60.4766
2018-02-11T23:44:21.700Z,15.5912,-92.9418
2018-02-10T11:04:13.530Z,15.1058,-92.347
2018-02-09T17:43:37.190Z,18.6315,-61.9765
2018-02-09T16:50:05.880Z,19.1077,-64.8714
2018-02-09T14:05:48.330Z,18.9311,-104.6522
2018-02-07T09:21:04.580Z,15.7571,-96.4759
2018-02-02T12:40:16.380Z,11.2067,-87.7396
2018-01-31T00:09:49.290Z,12.2837,-86.6581
2018-01-28T22:46:16.210Z,43.5517,-127.4685
2018-01-27T14:40:36.020Z,15.9952,-84.5422
2018-01-25T17:24:34.140Z,40.4185,-126.3804
2018-01-25T16:39:43.500Z,40.4556,-126.3332
2018-01-22T13:58:02.290Z,16.4186,-83.2736
2018-01-21T19:06:02.310Z,11.2926,-87.0603
2018-01-21T17:04:12.580Z,30.2302,-114.2468
2018-01-20T13:48:54.420Z,26.6362,-111.0263
2018-01-19T16:48:28.010Z,26.6067,-111.1312
2018-01-19T16:17:44.720Z,26.6862,-111.0785
2018-01-18T14:58:42.040Z,14.5745,-93.1769
2018-01-16T08:24:04.960Z,12.3356,-89.5786
2018-01-15T19:09:23.920Z,12.1594,-87.9865
2018-01-14T15:21:00.080Z,12.0156,-88.0114
2018-01-12T22:11:19.560Z,13.7872,-89.4963
2018-01-12T04:23:25.000Z,12.5833,-88.8069
2018-01-10T04:57:23.740Z,17.496,-83.2804
2018-01-10T04:51:34.420Z,17.4402,-83.1983
2018-01-10T04:12:02.150Z,17.4522,-83.6096
2018-01-10T02:51:33.290Z,17.4825,-83.52
2018-01-09T07:27:29.000Z,15.0083,-94.2172
2018-01-07T19:01:28.720Z,13.4757,-91.256
2018-01-07T19:01:00.490Z,40.3986667,-125.2446667
2018-01-07T08:55:29.710Z,12.713,-88.1447
2018-01-04T11:43:06.610Z,15.5007,-90.5691
2018-01-03T13:38:40.300Z,13.1978,-89.2796
2018-01-02T09:48:39.220Z,15.9239,-94.8354
2018-01-02T09:40:29.790Z,12.269,-86.6755
2018-01-01T09:40:08.750Z,16.6729,-86.1807
2017-12-29T22:12:02.650Z,12.8869,-88.5938
2017-12-29T09:42:40.870Z,13.8443,-92.0527
2017-12-26T09:13:42.170Z,15.5831,-94.6017
2017-12-25T20:23:09.060Z,16.9574,-99.8206
2017-12-24T15:12:52.890Z,18.1068,-62.8036
2017-12-21T03:23:35.700Z,16.1392,-98.2997
2017-12-20T04:13:36.520Z,11.6916,-61.1942
2017-12-19T14:13:35.640Z,13.305,-91.5165
2017-12-18T10:41:04.760Z,16.5854,-95.1938
2017-12-15T23:13:26.620Z,16.0162,-101.0844
2017-12-15T09:07:43.960Z,14.7213,-91.5224
2017-12-14T23:25:06.070Z,12.8358,-87.4196
2017-12-12T15:34:24.130Z,17.6184,-95.2177
2017-12-12T14:05:26.110Z,15.9356,-95.3286
2017-12-12T08:53:19.890Z,15.2139,-94.218
2017-12-09T12:21:42.800Z,19.8075,-106.0183
2017-12-06T18:17:36.680Z,14.4753,-91.9299
2017-11-30T03:20:20.540Z,16.095,-98.6636
2017-11-28T23:34:21.170Z,13.7353,-91.805
2017-11-28T00:12:43.420Z,18.3946,-61.9281
2017-11-27T22:03:25.490Z,15.906,-95.1407
2017-11-26T20:32:59.790Z,13.0597,-90.0103
2017-11-26T14:14:18.900Z,12.8289,-88.5413
2017-11-24T17:36:12.190Z,43.0924,-126.239
2017-11-21T04:13:11.120Z,14.396,-93.9153
2017-11-18T19:17:32.750Z,15.8896,-94.8856
2017-11-18T17:07:21.550Z,15.0066,-94.1428
2017-11-16T12:55:00.340Z,15.4603,-94.7532
2017-11-15T04:22:05.090Z,14.5469,-93.14
2017-11-14T23:53:38.390Z,13.4588,-91.4617
2017-11-14T19:46:29.450Z,11.7042,-87.0497
2017-11-13T19:31:29.050Z,36.6305,-121.2443333
2017-11-13T10:01:27.200Z,13.0549,-88.6711
2017-11-09T03:19:11.200Z,19.5453,-78.071
2017-11-08T15:28:23.300Z,14.9382,-94.2246
2017-11-06T23:33:41.560Z,15.0775,-94.2385
2017-11-06T16:12:21.780Z,17.9825,-96.0438
2017-11-05T15:00:24.360Z,11.6719,-61.1784
2017-11-04T18:12:27.820Z,14.2304,-91.9734
2017-11-03T16:49:24.980Z,16.4049,-93.9024
2017-11-03T11:52:09.140Z,18.6597,-106.5643
2017-11-02T22:13:09.410Z,13.6409,-91.4754
2017-11-02T15:49:08.650Z,16.1789,-95.1158
2017-11-02T10:52:26.830Z,18.681,-106.6018
2017-11-01T23:29:16.880Z,15.2478,-94.1227
2017-10-31T12:07:35.700Z,16.1756,-98.9585
2017-10-31T00:02:32.590Z,15.219,-94.5219
2017-10-30T14:28:00.540Z,13.9446,-92.008
2017-10-30T05:13:57.850Z,15.3211,-94.5179
2017-10-29T17:44:33.800Z,18.4704,-70.4806
2017-10-29T14:39:25.380Z,14.2636,-92.2535
2017-10-28T18:31:52.640Z,17.8003,-94.8633
2017-10-28T11:31:25.270Z,16.2222,-97.9791
2017-10-25T22:41:40.320Z,15.2091,-94.2643
2017-10-24T23:21:01.040Z,15.8604,-95.1034
2017-10-24T16:12:12.940Z,15.2126,-94.2435
2017-10-21T16:58:54.050Z,16.001,-98.0726
2017-10-19T06:00:19.850Z,15.321,-94.5154
2017-10-17T23:03:40.150Z,12.7036,-87.8543
2017-10-17T09:23:59.870Z,15.6989,-94.8194
2017-10-14T06:19:17.360Z,12.8769,-88.7072
2017-10-14T00:20:57.690Z,16.2276,-94.8656
2017-10-13T23:40:37.030Z,15.5151,-94.3754
2017-10-13T16:55:17.500Z,43.4755,-127.1378
2017-10-13T11:23:29.980Z,15.6021,-94.9117
2017-10-12T19:49:58.570Z,15.0477,-94.4764
2017-10-12T17:44:36.350Z,14.5548,-91.5905
2017-10-12T00:44:14.940Z,16.3009,-97.8918
2017-10-11T02:45:05.370Z,17.0873,-97.8159
2017-10-10T23:55:45.620Z,15.5906,-93.2287
2017-10-08T09:12:00.150Z,18.8842,-107.4924
2017-10-08T04:27:59.570Z,11.9728,-87.8348
2017-10-08T04:13:22.680Z,11.8993,-87.8316
2017-10-08T03:38:47.000Z,12.0478,-87.7699
2017-10-08T01:21:08.420Z,16.9872,-97.1309
2017-10-04T07:34:12.090Z,15.0051,-94.1416
2017-10-03T06:32:33.550Z,15.0999,-94.1489
2017-10-03T05:30:32.050Z,15.3062,-94.1201
2017-10-02T10:22:14.140Z,12.2946,-88.1927
2017-09-30T18:15:48.730Z,16.1152,-94.9181
2017-09-29T21:50:44.990Z,15.1396,-94.2842
2017-09-29T20:30:59.720Z,14.7448,-94.3433
2017-09-29T19:30:08.080Z,14.6947,-93.8141
2017-09-29T11:45:19.610Z,15.1324,-94.0717
2017-09-29T04:33:12.870Z,14.8536,-94.2936
2017-09-29T04:00:20.040Z,14.8643,-94.2318
2017-09-28T18:17:26.170Z,15.0936,-94.152
2017-09-26T05:33:18.200Z,14.9434,-94.1227
2017-09-25T16:29:31.210Z,15.4738,-94.651
2017-09-25T14:30:32.640Z,15.1684,-94.6078
2017-09-25T09:39:23.280Z,15.4725,-94.7829
2017-09-25T09:36:54.670Z,15.468,-94.7165
2017-09-25T07:23:42.250Z,15.393,-94.4239
2017-09-24T23:29:30.290Z,15.577,-94.4745
2017-09-24T12:33:15.880Z,16.4228,-95.2094
2017-09-24T10:06:11.270Z,15.3135,-94.1702
2017-09-23T23:06:36.610Z,16.5757,-95.0946
2017-09-23T14:31:49.190Z,16.6089,-94.9442
2017-09-23T13:25:08.390Z,16.4551,-95.0225
2017-09-23T13:24:11.920Z,16.5767,-95.1673
2017-09-23T13:00:26.750Z,16.3557,-95.1785
2017-09-23T12:53:01.480Z,16.6258,-95.0778
2017-09-23T10:38:05.440Z,15.4897,-94.4287
2017-09-22T19:50:15.250Z,40.4105,-126.8326
2017-09-22T05:33:43.940Z,23.5482,-108.831
2017-09-21T20:22:31.920Z,15.2095,-93.9038
2017-09-21T11:44:27.080Z,15.6747,-93.5188
2017-09-20T10:39:28.280Z,15.2406,-93.39
2017-09-20T04:15:47.090Z,15.5704,-95.0251
2017-09-20T03:28:02.710Z,16.0041,-95.1187
2017-09-20T02:37:35.560Z,14.5711,-90.9075
2017-09-19T23:11:32.240Z,16.2348,-94.8625
2017-09-19T21:13:15.380Z,15.259,-94.7276
2017-09-19T18:14:38.090Z,18.5499,-98.4887
2017-09-19T11:57:58.310Z,17.5344,-62.114
2017-09-19T07:58:44.640Z,15.1478,-94.204
2017-09-19T07:53:15.410Z,15.105,-94.1434
2017-09-19T07:03:01.930Z,15.6591,-94.6521
2017-09-18T19:51:30.040Z,15.2963,-94.8221
2017-09-18T15:13:57.470Z,15.1527,-94.6964
2017-09-18T14:19:12.880Z,15.2577,-94.5666
2017-09-18T12:06:55.650Z,16.0113,-95.2305
2017-09-17T06:07:51.470Z,15.7739,-95.3132
2017-09-17T06:03:32.390Z,16.032,-95.0468
2017-09-16T23:10:39.230Z,15.3609,-94.3802
2017-09-16T21:08:04.070Z,11.0632,-86.799
2017-09-16T19:35:28.800Z,15.2266,-94.6967
2017-09-16T17:07:15.980Z,16.0767,-95.1093
2017-09-16T14:18:56.390Z,16.0895,-95.1384
2017-09-16T11:23:25.420Z,14.9647,-94.0137
2017-09-16T10:18:28.800Z,14.9421,-94.2051
2017-09-15T10:58:30.970Z,15.002,-60.5126
2017-09-14T06:10:50.740Z,15.1323,-94.3229
2017-09-14T05:03:19.680Z,14.4637,-93.0709
2017-09-13T21:42:15.630Z,15.0405,-94.1934
2017-09-13T21:30:46.820Z,15.6096,-95.173
2017-09-13T12:48:32.090Z,15.8472,-93.7023
2017-09-13T09:46:20.580Z,15.5449,-94.7401
2017-09-13T05:09:33.890Z,15.4081,-93.4507
2017-09-13T02:01:38.300Z,15.1558,-94.5276
2017-09-12T18:29:32.650Z,15.1563,-94.1445
2017-09-12T16:58:13.410Z,15.2798,-93.2449
2017-09-12T15:28:21.430Z,15.0625,-93.9195
2017-09-12T09:20:03.730Z,15.6341,-94.9102
2017-09-12T05:20:09.130Z,15.0312,-94.1306
2017-09-12T05:08:45.360Z,15.1117,-93.9709
2017-09-12T02:30:50.800Z,15.7083,-94.8604
2017-09-12T02:09:46.690Z,15.8985,-95.1115
2017-09-12T01:47:59.050Z,15.2308,-94.3582
2017-09-12T01:12:29.660Z,15.2967,-94.4687
2017-09-12T01:00:19.240Z,15.0466,-94.1321
2017-09-11T22:20:53.040Z,15.7603,-94.9567
2017-09-11T21:09:10.350Z,14.9074,-94.0139
2017-09-11T14:55:58.490Z,15.3524,-94.3653
2017-09-11T13:26:35.640Z,42.547,-111.4397
2017-09-11T02:23:51.090Z,15.6517,-94.9001
2017-09-11T00:32:20.960Z,15.2582,-94.2499
2017-09-10T21:23:10.520Z,13.8067,-91.6784
2017-09-10T20:47:29.620Z,15.6222,-95.0872
2017-09-10T20:47:04.730Z,15.063,-94.2787
2017-09-10T15:28:51.420Z,15.2976,-94.4383
2017-09-10T13:40:08.670Z,15.6631,-98.529
2017-09-10T13:38:07.090Z,15.2922,-94.4173
2017-09-10T12:00:30.670Z,15.9012,-98.463
2017-09-10T11:12:39.050Z,42.6074,-111.4701
2017-09-10T10:14:15.380Z,15.7235,-94.7886
2017-09-10T09:47:10.570Z,42.5629,-111.4155
2017-09-10T08:39:38.170Z,15.7644,-94.5035
2017-09-10T07:15:20.310Z,15.1076,-94.5866
2017-09-10T03:07:22.390Z,15.3973,-94.5323
2017-09-09T20:26:14.940Z,15.4862,-94.8055
2017-09-09T15:30:06.880Z,15.7229,-94.9534
2017-09-09T15:29:06.640Z,15.0883,-94.5895
2017-09-09T15:27:48.880Z,15.2719,-93.9987
2017-09-09T13:21:57.960Z,15.1739,-94.3232
2017-09-09T13:18:46.810Z,15.2112,-94.2781
2017-09-09T12:25:03.780Z,15.3913,-94.7174
2017-09-09T12:17:43.240Z,16.0405,-94.7447
2017-09-09T11:50:51.580Z,15.5898,-94.6845
2017-09-09T08:01:36.330Z,15.2713,-94.0129
2017-09-09T06:28:15.700Z,15.1747,-93.9169
2017-09-09T06:24:23.510Z,15.8771,-94.7579
2017-09-09T06:12:11.380Z,15.4532,-94.2803
2017-09-09T05:22:18.770Z,15.6728,-94.7033
2017-09-09T04:54:52.110Z,15.081,-94.0609
2017-09-09T04:22:23.390Z,15.1257,-94.4341
2017-09-09T03:08:15.850Z,15.9092,-94.3472
2017-09-09T02:43:44.150Z,15.6429,-94.7923
2017-09-09T02:32:05.880Z,15.0759,-94.2803
2017-09-08T22:28:43.390Z,15.3264,-93.8889
2017-09-08T21:57:04.380Z,15.425,-94.8168
2017-09-08T21:53:01.030Z,15.6857,-94.6359
2017-09-08T21:39:37.450Z,15.222,-94.064
2017-09-08T21:31:26.880Z,15.3621,-94.4688
2017-09-08T20:09:18.420Z,14.947,-94.4084
2017-09-08T19:06:52.480Z,15.0427,-94.1128
2017-09-08T19:04:46.190Z,15.5292,-94.6162
2017-09-08T18:57:24.080Z,16.231,-94.9814
2017-09-08T18:24:14.010Z,15.6853,-94.9268
2017-09-08T18:00:29.390Z,15.3801,-94.339
2017-09-08T17:02:52.380Z,15.6184,-94.6852
2017-09-08T17:01:45.010Z,15.2084,-94.3279
2017-09-08T16:42:29.550Z,15.746,-93.836
2017-09-08T16:19:15.910Z,15.1423,-94.4541
2017-09-08T16:14:27.630Z,15.2915,-94.8583
2017-09-08T16:12:26.020Z,15.3447,-94.3989
2017-09-08T16:08:01.280Z,14.9549,-94.6572
2017-09-08T14:45:02.080Z,15.5226,-94.3872
2017-09-08T14:40:10.960Z,15.2989,-94.6873
2017-09-08T14:25:03.660Z,15.8843,-94.221
2017-09-08T14:16:25.570Z,15.4443,-93.9872
2017-09-08T13:43:55.020Z,15.2494,-94.5913
2017-09-08T13:36:30.240Z,15.0196,-94.6557
2017-09-08T12:45:59.980Z,15.1101,-94.3651
2017-09-08T12:06:17.480Z,15.4208,-94.5701
2017-09-08T12:03:26.630Z,15.5255,-94.8773
2017-09-08T11:51:47.870Z,15.2555,-94.3808
2017-09-08T11:43:12.190Z,16.0303,-94.5369
2017-09-08T11:25:54.560Z,15.7767,-94.8799
2017-09-08T11:11:25.810Z,15.0583,-94.6085
2017-09-08T10:18:52.800Z,15.1496,-94.7054
2017-09-08T09:15:10.520Z,15.3047,-93.8175
2017-09-08T09:12:33.890Z,15.4194,-94.3403
2017-09-08T09:10:21.740Z,15.3952,-94.4884
2017-09-08T09:08:17.260Z,15.509,-94.7227
2017-09-08T08:43:00.930Z,15.785,-94.0811
2017-09-08T08:42:48.880Z,15.2962,-93.9127
2017-09-08T08:34:34.330Z,15.2148,-94.1725
2017-09-08T07:59:56.840Z,15.5339,-94.7758
2017-09-08T06:08:48.420Z,15.437,-94.5535
2017-09-08T05:57:03.990Z,15.2941,-94.1219
2017-09-08T05:44:27.490Z,15.5485,-94.7049
2017-09-08T05:39:16.110Z,15.1553,-93.9384
2017-09-08T05:36:59.590Z,15.6629,-94.8391
2017-09-08T05:34:28.120Z,14.9282,-94.1118
2017-09-08T05:33:37.820Z,15.2843,-94.4082
2017-09-08T05:29:07.140Z,15.1504,-93.9331
2017-09-08T05:24:36.840Z,15.2029,-94.5946
2017-09-08T05:20:59.390Z,15.9617,-94.6096
2017-09-08T05:17:43.090Z,15.5726,-94.5672
2017-09-08T05:13:45.310Z,15.4616,-93.87
2017-09-08T05:01:33.100Z,15.1793,-94.2971
2017-09-08T04:49:19.180Z,15.0222,-93.8993
2017-09-07T08:42:33.230Z,12.6938,-88.2084
2017-09-06T04:37:44.500Z,42.572,-111.4444
2017-09-05T19:17:36.440Z,14.8967,-94.1545
2017-09-04T06:17:09.000Z,42.6213,-111.4516
2017-09-03T17:41:39.590Z,42.6381,-111.474
2017-09-03T16:49:17.380Z,42.6137,-111.4287
2017-09-03T03:21:42.570Z,11.9775,-87.9271
2017-09-03T00:06:46.420Z,16.2746,-95.7712
2017-09-02T23:56:52.630Z,42.6474,-111.4492
2017-09-02T22:10:16.570Z,11.9948,-86.7398
2017-08-31T05:48:32.240Z,13.7712,-91.5264
2017-08-30T08:07:02.620Z,13.0364,-101.7118
2017-08-29T04:56:36.540Z,12.3243,-60.307
2017-08-28T14:47:58.340Z,19.3024,-69.8709
2017-08-27T22:32:35.230Z,43.7866,-127.97
2017-08-26T23:33:13.100Z,14.3858,-91.9025
2017-08-23T22:00:49.990Z,19.6155,-109.3467
2017-08-22T22:22:21.150Z,14.456,-93.1602
2017-08-22T22:14:57.320Z,14.29,-93.1787
2017-08-21T13:59:31.850Z,14.3676,-93.0916
2017-08-20T23:28:57.090Z,14.0033,-91.8497
2017-08-20T15:39:20.380Z,12.3813,-86.7523
2017-08-18T20:13:00.720Z,18.9466,-66.3118
2017-08-18T05:15:14.460Z,16.9872,-100.3035
2017-08-11T01:07:17.190Z,13.9489,-92.4402
2017-08-10T18:59:35.870Z,41.9157,-125.6716
2017-08-07T06:15:01.270Z,12.9532,-90.093
2017-08-05T20:27:57.190Z,15.9465,-96.9066
2017-07-29T17:08:26.240Z,41.0753333,-125.3303333
2017-07-29T09:41:06.930Z,14.8492,-93.8762
2017-07-29T00:02:40.910Z,40.7821667,-125.1806667
2017-07-26T02:37:27.250Z,13.2193,-87.7501
2017-07-23T10:12:14.190Z,15.6722,-96.3049
2017-07-22T09:41:04.140Z,20.0937,-65.044
2017-07-20T08:03:19.570Z,12.6871,-88.3066
2017-07-19T11:26:18.080Z,14.4491,-90.4721
2017-07-17T02:19:02.710Z,19.1255,-66.7793
2017-07-12T10:08:41.850Z,13.3962,-89.8029
2017-07-06T06:35:35.960Z,46.8128,-112.665
2017-07-06T06:30:17.000Z,46.8811,-112.5753
2017-07-05T16:07:36.540Z,13.7152,-90.7273
2017-07-05T15:45:43.470Z,13.6093,-90.9189
2017-07-03T20:08:32.060Z,14.6333,-93.8484
2017-07-03T20:07:01.980Z,14.7437,-93.7674
2017-07-02T13:39:36.790Z,16.0099,-92.9267
2017-06-30T13:01:01.250Z,13.5409,-90.8582
2017-06-23T03:08:13.260Z,13.7279,-91.0928
2017-06-22T22:25:16.340Z,14.2788,-92.9402
2017-06-22T12:31:03.490Z,13.7174,-90.9718
2017-06-22T03:55:11.790Z,17.8033,-99.9417
2017-06-19T03:14:17.020Z,11.6661,-87.3002
2017-06-17T13:47:39.370Z,11.3018,-86.6553
2017-06-14T23:58:52.030Z,15.3234,-97.1756
2017-06-14T21:14:52.460Z,13.9489,-92.3821
2017-06-14T07:52:42.430Z,14.7843,-91.9951
2017-06-14T07:29:04.390Z,14.9091,-92.0092
2017-06-14T07:23:51.470Z,14.2914,-93.1019
2017-06-14T06:38:47.060Z,14.1546,-93.2645
2017-06-13T21:24:11.150Z,13.8022,-92.3087
2017-06-13T14:03:17.180Z,13.7532,-92.2488
2017-06-13T08:43:49.150Z,13.8855,-92.3299
2017-06-13T04:37:23.660Z,13.8183,-92.4073
2017-06-12T20:00:55.810Z,14.1241,-93.0959
2017-06-11T09:55:39.830Z,18.3125,-105.284
2017-06-10T21:23:01.350Z,14.2264,-93.0915
2017-06-10T18:47:31.100Z,14.3184,-93.0147
2017-06-09T21:17:40.390Z,11.6675,-72.2633
2017-06-05T18:01:06.580Z,13.8795,-92.5889
2017-06-05T13:07:45.280Z,17.2351,-84.7502
2017-06-04T23:57:15.950Z,14.4741,-90.6383
2017-06-02T03:02:43.810Z,23.9889,-109.072
2017-05-31T05:17:22.340Z,14.1819,-92.9235
2017-05-30T21:53:20.580Z,14.2374,-92.962
2017-05-30T06:54:03.070Z,19.4369,-109.204
2017-05-29T12:56:00.570Z,15.9401,-94.3415
2017-05-27T07:03:48.000Z,19.5893,-109.3878
2017-05-27T06:53:20.670Z,19.7114,-109.4252
2017-05-26T15:23:34.130Z,12.778,-90.1791
2017-05-26T15:01:48.380Z,12.6004,-89.6958
2017-05-25T12:19:56.630Z,11.8965,-87.69
2017-05-25T00:07:00.740Z,17.0225,-94.1568
2017-05-24T20:25:27.990Z,17.8785,-101.6867
2017-05-20T17:58:46.470Z,17.0514,-94.088
2017-05-20T16:58:38.480Z,17.1583,-105.3347
2017-05-20T06:02:14.290Z,17.4893,-105.3228
2017-05-17T09:13:28.710Z,14.4042,-103.2298
2017-05-16T12:52:08.060Z,16.3824,-105.1622
2017-05-16T11:10:45.720Z,16.3068,-105.1275
2017-05-16T04:03:48.160Z,12.8999,-90.1432
2017-05-14T21:36:42.680Z,12.9765,-90.0467
2017-05-14T04:29:02.130Z,12.8974,-90.1247
2017-05-13T22:57:49.450Z,12.8939,-90.1104
2017-05-13T13:28:58.360Z,12.8963,-90.1751
2017-05-13T11:26:15.620Z,12.9216,-90.0756
2017-05-12T15:22:33.290Z,12.9549,-90.0831
2017-05-12T13:14:10.020Z,16.6439,-98.9211
2017-05-12T10:51:08.070Z,12.9651,-90.1303
2017-05-12T10:41:26.710Z,12.9187,-90.0611
2017-05-10T08:05:43.630Z,14.6497,-94.5387
2017-05-09T14:15:48.140Z,13.7469,-90.5036
2017-04-30T09:50:17.370Z,11.2625,-86.8164
2017-04-29T17:58:43.760Z,11.159,-86.7945
2017-04-28T07:53:03.420Z,11.6148,-85.9631
2017-04-28T01:10:28.350Z,11.1295,-86.8225
2017-04-25T14:42:58.870Z,19.6432,-75.4707
2017-04-20T21:13:33.130Z,17.2613,-101.864
2017-04-18T23:39:28.490Z,13.8232,-91.9947
2017-04-17T06:25:10.470Z,17.4793,-61.1138
2017-04-17T05:23:15.060Z,17.4498,-61.1423
2017-04-16T13:24:15.900Z,11.6535,-66.8191
2017-04-15T18:16:19.210Z,17.4671,-61.2302
2017-04-10T23:53:58.630Z,13.7664,-89.1547
2017-04-05T12:20:00.300Z,17.3203,-94.6431
2017-04-03T02:45:08.800Z,18.7451,-69.3395
2017-04-02T16:24:42.420Z,12.6618,-89.248
2017-04-01T01:54:19.840Z,14.2309,-91.4768
2017-03-31T09:58:05.730Z,15.6439,-93.1518
2017-03-29T22:54:14.140Z,18.391,-106.1281
2017-03-29T16:59:08.240Z,11.8982,-86.602
2017-03-29T15:15:23.470Z,25.7127,-110.0237
2017-03-27T10:48:51.220Z,16.9686,-95.4073
2017-03-21T08:44:13.040Z,13.887,-90.2771
2017-03-20T22:41:11.880Z,14.8664,-94.2209
2017-03-20T19:01:48.050Z,11.1591,-60.8035
2017-03-18T10:37:44.340Z,17.0157,-95.3173
2017-03-13T21:04:02.570Z,13.9103,-92.3484
2017-03-12T09:12:38.540Z,13.3607,-90.8093
2017-03-12T04:03:21.330Z,16.1588,-98.4726
2017-03-10T13:46:40.400Z,11.9771,-69.5658
2017-03-10T13:13:21.270Z,13.3833,-90.1253
2017-03-10T06:01:17.050Z,17.5251,-62.8046
2017-03-09T13:29:27.550Z,12.0603,-69.5985
2017-03-08T03:39:44.720Z,15.9164,-93.4728
2017-03-07T07:08:21.820Z,12.1673,-88.9041
2017-03-06T13:26:54.320Z,12.0593,-88.9673
2017-03-05T22:50:15.840Z,12.1738,-87.7599
2017-03-03T11:01:20.530Z,14.0916,-90.8407
2017-02-27T01:04:51.410Z,18.9967,-70.0194
2017-02-24T13:41:14.840Z,12.5963,-87.8264
2017-02-23T17:07:04.870Z,16.2648,-98.6933
2017-02-23T15:21:09.870Z,16.1529,-95.5774
2017-02-23T15:16:12.160Z,12.1895,-88.1298
2017-02-23T09:47:47.490Z,15.9734,-95.7681
2017-02-21T12:01:23.490Z,16.1617,-98.7013
2017-02-21T11:56:27.470Z,16.5001,-98.7253
2017-02-21T10:40:27.140Z,16.1473,-98.7282
2017-02-18T23:31:18.220Z,13.9019,-91.9944
2017-02-16T21:48:30.290Z,13.5357,-91.4545
2017-02-16T13:33:42.080Z,14.481,-90.5585
2017-02-16T12:51:55.140Z,18.7629,-69.4026
2017-02-15T02:47:38.200Z,12.1516,-88.2756
2017-02-13T20:41:25.190Z,15.751,-94.0159
2017-02-13T07:29:28.680Z,17.098,-99.6631
2017-02-12T09:32:26.520Z,12.2926,-72.9907
2017-02-09T22:14:56.950Z,16.8421,-85.8066
2017-02-03T20:17:11.490Z,14.6952,-92.662
2017-02-03T19:54:22.550Z,15.0701,-60.5254
2017-02-02T00:52:08.430Z,17.4092,-101.0372
2017-01-28T01:08:35.530Z,13.6951,-91.8668
2017-01-25T20:54:37.930Z,17.7541,-94.5589
2017-01-17T09:08:02.030Z,19.8529,-76.594
2017-01-16T12:29:22.180Z,12.867,-88.5855
2017-01-15T14:13:00.020Z,14.398,-90.1891
2017-01-12T10:26:55.750Z,16.5924,-98.4802
2017-01-12T03:22:46.930Z,13.9092,-91.2441
2017-01-09T10:27:31.570Z,15.296,-91.8189
2017-01-08T18:25:58.720Z,11.7081,-86.1759
2017-01-08T12:16:02.400Z,16.4965,-96.2836
2017-01-07T13:27:23.230Z,13.5329,-91.21
2017-01-07T06:16:38.330Z,16.2096,-98.7018
2017-01-04T16:45:08.790Z,13.1006,-89.3635
2016-12-28T23:31:36.110Z,14.9992,-93.1569
2016-12-28T14:35:36.040Z,12.4908,-89.8883
2016-12-28T09:13:47.243Z,38.3777,-118.8957
2016-12-28T08:22:12.208Z,38.3904,-118.8972
2016-12-28T08:18:00.613Z,38.3755,-118.8989
2016-12-27T15:09:59.430Z,11.8944,-88.8628
2016-12-27T05:14:24.810Z,12.9913,-88.6454
2016-12-25T16:24:00.860Z,15.9157,-94.153
2016-12-24T01:31:38.280Z,12.7536,-89.2917
2016-12-20T20:08:09.080Z,12.9623,-89.7977
2016-12-19T21:18:32.060Z,14.3637,-91.4191
2016-12-17T16:12:11.170Z,15.121,-93.5432
2016-12-16T11:34:58.440Z,14.0889,-90.8703
2016-12-16T00:34:26.400Z,13.2113,-90.841
2016-12-15T16:34:53.460Z,13.27,-90.7809
2016-12-14T20:05:19.200Z,11.9498,-88.8244
2016-12-14T16:41:05.530Z,38.8221667,-122.8413333
2016-12-13T13:27:34.050Z,25.1174,-109.4987
2016-12-13T04:17:35.100Z,11.0667,-60.8638
2016-12-09T10:06:10.360Z,12.035,-88.7444
2016-12-08T18:04:00.050Z,16.1114,-99.7288
2016-12-08T16:32:46.520Z,40.4292,-126.3674
2016-12-08T14:49:45.910Z,40.4535,-126.1936
2016-12-07T07:15:35.590Z,11.9219,-88.8885
2016-12-07T04:24:57.410Z,11.0605,-60.7878
2016-12-07T03:38:10.840Z,11.0694,-60.7362
2016-12-05T16:56:29.050Z,12.3068,-88.7743
2016-12-05T14:29:54.300Z,17.919,-65.8795
2016-12-05T00:44:04.050Z,18.595,-69.0608
2016-12-03T11:17:59.590Z,12.8145,-87.0282
2016-12-02T22:11:59.000Z,15.01,-60.434
2016-12-02T13:57:54.760Z,17.3706,-101.2981
2016-12-02T12:58:27.440Z,19.8475,-105.8127
2016-11-28T04:34:44.900Z,43.3669,-127.0223
2016-11-27T22:38:31.650Z,12.0055,-88.6538
2016-11-26T20:30:01.970Z,13.949,-90.2753
2016-11-26T08:07:47.610Z,14.442,-93.9686
2016-11-26T04:37:44.200Z,12.1929,-88.0913
2016-11-25T16:08:31.620Z,12.8709,-89.4802
2016-11-25T15:08:41.160Z,14.7804,-90.9525
2016-11-25T02:40:17.550Z,12.157,-89.006
2016-11-24T23:22:35.970Z,12.1204,-89.0508
2016-11-24T19:04:10.250Z,12.1186,-89.0667
2016-11-24T18:53:03.100Z,12.0379,-88.9043
2016-11-24T18:43:47.710Z,11.9097,-88.8968
